TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,10,1,0.750000,1,1.0,0.0,3.996,999.0,999.0,999.0,7.0028,3.55305,7.54937,8.31182
2,0,2,4,1,0.750000,1,1.0,1.0,8.31684,2.0,1.74959,10.0664,11.8339,3.51754,11.8345,12.5907
3,0,3,3,1,0.750000,1,1.0,2.0,12.5938,2.0,1.51962,14.1134,16.1106,3.51742,16.1114,16.8642
4,0,4,2,1,0.750000,1,1.0,3.0,16.8679,2.0,1.35876,18.2266,20.373,3.50571,20.3737,21.1286
5,0,5,1,1,0.750000,1,1.0,4.0,21.1316,2.0,1.30831,22.4399,24.6605,3.52942,24.6614,25.4301
6,0,6,5,1,0.750000,1,1.0,5.0,25.4334,2.0,1.7529,27.1863,28.9486,3.51573,28.9493,29.7035
7,0,7,3,1,0.750000,1,1.0,6.0,29.7078,2.0,1.02497,30.7327,33.2303,3.52306,33.231,33.9997
8,0,8,1,1,12,1,1.0,7.0,34.0028,2.0,1.47632,35.4791,37.5231,3.52091,37.5238,49.5233
9,0,9,2,2,0.750000,2,1.0,8.0,49.5297,2.0,2.23618,51.7659,53.0451,3.51598,53.0459,53.8084
10,0,10,3,2,0.750000,2,1.0,9.0,53.8121,2.0,1.76743,55.5796,57.3325,3.52091,57.3332,58.0956
11,0,11,6,2,0.750000,2,1.0,10.0,58.099,3.0,1.42671,59.5257,61.6085,3.50997,61.6092,62.3665
12,0,12,7,2,0.750000,2,1.0,11.0,62.3699,3.0,1.01903,63.3889,65.8948,3.52545,65.8955,66.6485
13,0,13,3,2,0.750000,2,1.0,12.0,66.6521,2.0,1.01677,67.6689,70.1682,3.51714,70.1695,70.9188
14,0,14,4,2,0.750000,2,1.0,13.0,70.9224,2.0,1.02652,71.9489,74.4405,3.51869,74.4413,75.2094
